gene,baseMean,log2FC_pseudobulk,lfcSE,stat,pvalue,padj_pseudobulk
ENSG00000260235,0.1522028501834888,-0.6527935521112329,2.718545832430609,-0.24012600572107348,0.8102325742595206,
ENSG00000260246,0.9469464186181966,-1.827846232309173,0.8670114451026661,-2.1082146523368337,0.035012426437457944,0.08652845409048962
ENSG00000260249,19.457802176831436,2.6311361436546146,0.45352094905263535,5.801575757747955,6.569460344986204e-09,2.0395882698968794e-07
ENSG00000260252,0.07771861814326021,-1.925011682750748,3.312219962134508,-0.5811847355422025,0.5611159542877548,
ENSG00000260267,56.436051019206985,0.17375776638436496,0.3662807080156373,0.4743841610597381,0.6352259857525396,0.7425802898245538
ENSG00000260271,0.19605442441101453,-0.6729923695641744,2.195756921516939,-0.30649675424875245,0.7592264507385957,
ENSG00000260273,36.68466133159922,-1.1025271901374807,0.3021787832980298,-3.64859232704664,0.0002636811421774194,0.001644446480849541
ENSG00000260274,38.182806407726154,0.1486817511056034,0.2608566422276474,0.569974948063044,0.5686946896557918,0.6893636579301878
ENSG00000260276,5.922612274438411,0.09669815907346971,0.3502584913936397,0.2760765590256455,0.782489264454603,0.8534938818746014
ENSG00000260300,2.246784547176389,0.39659088987178726,0.6691542066829173,0.5926748810827012,0.5533987550903803,0.6777251879675384
ENSG00000260304,0.4207380803929025,-0.7903772788905153,1.2857600380273047,-0.6147160088309812,0.5387422856419968,
ENSG00000260306,5.6581580598411,-1.543489072255828,0.7454452901016603,-2.07055982880425,0.03839994950262775,0.09281767683477979
ENSG00000260328,1.256687084275425,0.7229592257649688,0.8256164414478901,0.875659918420604,0.38121494116955645,0.523413970777253
ENSG00000260331,3.1012775167851427,-0.5357971557666159,0.5352903885787454,-1.0009467145285684,0.31685257033281444,0.4588454849022994
ENSG00000260342,0.6078484038375055,0.10309553855208596,1.1097264307555064,0.09290176001476157,0.9259816075070557,
ENSG00000260349,49.016604769016844,-0.8098456463909586,0.43906151502627283,-1.8444924428015481,0.06511140617297338,0.13967858148586035
ENSG00000260360,13.487137354309528,-0.1804822393949306,0.344283908675036,-0.5242250214060538,0.600122039673919,0.7138572021620514
ENSG00000260362,0.2516105189326727,-0.49645778648859495,1.8682501723558795,-0.265734104476253,0.7904439958278889,
ENSG00000260367,11.469500415292096,-0.5886420866075843,0.41792627362489226,-1.408483083635745,0.158988072609215,0.27576165542318665
ENSG00000260369,2.5129646877736405,-0.6564603376358873,0.5243390083232148,-1.2519769218299888,0.21057827343142133,0.34035591030384366
ENSG00000260377,11.65247211300744,0.6473333551853289,0.519662683456023,1.2456798915793423,0.21288193884076423,0.34289708269653296
ENSG00000260390,0.23112967362687284,-1.6161589265116088,2.153047577528034,-0.7506378137575388,0.45287065744932065,
ENSG00000260402,0.4423334943601305,-1.5859146690900443,1.7314984534068425,-0.9159203497812245,0.35970867257264927,
ENSG00000260403,0.2018145416764461,-2.1651783168118723,2.5205931040723786,-0.8589955726347569,0.3903429586341214,
ENSG00000260409,1.1734941394474672,-1.5924537217222716,1.0200864969740935,-1.5610967564476195,0.1185009232850413,0.221750339120574
ENSG00000260416,0.03471513486367153,-0.8308768036940772,3.382950712618001,-0.24560712652271469,0.8059863720281032,
ENSG00000260417,0.16172817162081696,-0.8928140573804044,2.663437522567936,-0.3352111884793166,0.7374657826251878,
ENSG00000260418,40.576418327656526,-0.04524779128072097,0.29148047577302977,-0.15523438117328503,0.8766365445522144,0.9199943665935322
ENSG00000260422,1.930452267504259,-2.7573753159329377,0.96750520157863,-2.849985004146609,0.0043721290402346236,0.016570027732329944
ENSG00000260425,0.4570999175826087,0.9335899857450565,1.2699161080900327,0.7351587871022328,0.4622427952128423,
ENSG00000260430,0.6226880840058456,-0.9109755737474161,1.310686634143302,-0.6950368989936735,0.48703217763912454,
ENSG00000260436,0.7880153353703542,-1.4008663143052078,1.1777232773629,-1.1894698366172727,0.23425483372679168,0.36794494068712924
ENSG00000260441,0.17917914982047475,-1.45885694173902,2.5931287327874655,-0.5625856222613491,0.5737170847020705,
ENSG00000260447,0.46475718523399495,0.282710491428319,1.3349398810435513,0.21177769534259333,0.8322804703779404,
ENSG00000260460,0.946798601194315,-0.9923199217288898,0.9358398527933097,-1.0603522801118135,0.2889843631953246,0.4294952684283422
ENSG00000260465,6.866207549928132,-3.2772629125146424,0.6293175965561588,-5.207645440790066,1.9125192106159968e-07,3.772060049746786e-06
ENSG00000260470,3.31799483055103,-1.1478772035493123,0.848549530791107,-1.3527521516382675,0.17613482345957931,0.2978505033431836
ENSG00000260476,1.5027633293024785,1.9459333543269792,0.9303209602261715,2.0916795788992015,0.03646718846791894,0.0892971621775477
ENSG00000260495,2.5645716599895247,0.044875725632081115,0.6814476483782386,0.06585351895905697,0.9474944467038302,0.966821830678537
ENSG00000260496,2.8856520165720956,-2.0110190745508936,0.9532182184094724,-2.109715315666599,0.03488288447952091,0.08630816778438163
ENSG00000260498,0.5869036364278968,-0.6102587203452533,1.4464426146644958,-0.42190316723128596,0.6730956981477458,
ENSG00000260500,0.8680346232961206,-0.8670780957273766,0.8613483491606858,-1.0066520665794203,0.3141020042465963,0.45588223216058277
ENSG00000260507,3.656663965926793,1.191673799977044,0.5683378116845891,2.0967702227040776,0.03601392075826414,0.08844071595729155
ENSG00000260509,3.0730556209734377,-1.1515907746256684,0.5249634115811131,-2.1936591183702596,0.028259924913121647,0.07306518803013397
ENSG00000260517,6.000447176655559,-0.8738600846347768,0.6594497601122628,-1.3251351922336183,0.18512631563143378,0.3088089107292015
ENSG00000260548,0.7333185488734174,-4.159426492514131,1.7340104673434242,-2.3987320554567035,0.016451948374583105,
ENSG00000260558,0.08340476891064524,-1.9686218085751974,3.3088309090816614,-0.5949599307634527,0.5518702553126142,
ENSG00000260563,31.42473381986829,-0.6943870060457115,0.32296816187110294,-2.1500168995693216,0.03155387804912668,0.07985673402006468
ENSG00000260568,0.2511271928520609,-1.7174389874206968,2.0786378175570057,-0.8262329170163847,0.40867197893100704,
ENSG00000260570,1.5262028767137672,-1.170035067520901,0.730245195134471,-1.6022495941317971,0.10910042715938117,0.20823743402058634
ENSG00000260578,1.6935574195343137,0.8467561828733986,0.9641178564469391,0.878270407721673,0.37979699096814534,0.522104735267794
ENSG00000260580,0.09509827783471646,-1.3153758362990908,3.3307389254310107,-0.394920126058477,0.6929018363193771,
ENSG00000260581,28.19767571555643,0.4244380077778923,0.40600243201378305,1.0454075500796098,0.29583464870190324,0.4369099146976874
ENSG00000260585,1.029314737643778,-0.40398528347085677,1.0886031100449263,-0.3711042892888524,0.7105598563990846,0.7999978142886595
ENSG00000260588,6.261890735737233,-0.6450219967131674,0.4936438684631197,-1.3066545295525274,0.19133006806588881,0.3165125661313031
ENSG00000260593,0.505627390562648,-0.878697387293515,1.1103948693177457,-0.7913377588221464,0.4287469199803551,
ENSG00000260597,1.428371639157332,-0.47710195417864065,0.7700503410866634,-0.6195724210775285,0.5355393284924042,0.6624577947156703
ENSG00000260605,0.22214516250717883,-2.713051312455053,3.259683123926605,-0.8323052300822784,0.40523667924377993,
ENSG00000260608,0.9454513824337293,-1.7503785811813564,0.9249058280841487,-1.8924938388669181,0.058425213768151345,0.1286559346482178
ENSG00000260611,0.1707855651836707,0.010879304786761359,3.2549317036434253,0.0033424064703365514,0.9973331504469238,
ENSG00000260612,0.40973635807906256,-0.714644221130042,1.3960241424691509,-0.5119139414495005,0.6087112405299648,
ENSG00000260618,0.2965770719564414,-2.2202845965666693,2.3563101397994743,-0.94227179990645,0.34605350211491237,
ENSG00000260619,1.3414160407839135,0.04848113661544248,0.7569628429283723,0.06404691732012797,0.9489328688477464,0.967464311526794
ENSG00000260621,19.097225869175983,-0.3136793077614797,0.43136320965042096,-0.727181411728847,0.4671148316680115,0.6024740537666038
ENSG00000260626,0.06327110240907113,-1.2760701541471757,3.3345188163697985,-0.38268494629051136,0.7019533774730049,
ENSG00000260633,7.1038651985018415,-0.8645028665879937,0.3899508748364921,-2.21695326866617,0.026626285073680814,0.06961290687562083
ENSG00000260634,0.4408149341327613,0.5340485576432666,1.2997524103088807,0.4108848373024769,0.6811569811599572,
ENSG00000260635,0.6028967691287818,-0.6336672564541398,1.0350006426712346,-0.6122385149623745,0.5403799627247415,
ENSG00000260643,2.327214806331615,-0.3047918033107825,0.5223616487632972,-0.5834880949479807,0.5595647690325528,0.6826112835662439
ENSG00000260645,1.8912207655723174,0.26153006618051156,0.798117458350666,0.32768368044594764,0.7431508438314834,0.8242843418930598
ENSG00000260646,1.357030465419886,0.35616192598283397,0.8579470535434597,0.41513275733255073,0.6780447205422548,0.7761540852509413
ENSG00000260647,2.1525271695784927,-0.4444491243192969,0.6410618279335594,-0.6933014959757677,0.48812036443205,0.6213643823280772
ENSG00000260651,27.896346708870247,-0.3820608566884321,0.28541143550243075,-1.3386319157670128,0.18069053074614672,0.30335217611708665
ENSG00000260657,3.9244639835128337,1.6122533761495421,0.7456756149701539,2.162137722867702,0.030607562114356102,0.07794200366745903
ENSG00000260658,5.924305205869572,-0.9036292511590563,0.5298758055414726,-1.7053604669412115,0.08812721663656804,0.17733371147970733
ENSG00000260661,0.13696586144344053,-2.2474532744193367,3.28862593252678,-0.6834019193823393,0.4943529075207219,
ENSG00000260664,0.14108998332889652,-0.21147308466993622,2.785319664230533,-0.07592417035132568,0.9394794271977217,
ENSG00000260672,6.66711636126389,-0.6243791733238631,0.6127063864014718,-1.019051191861974,0.30817866394431714,0.449699157115085
ENSG00000260673,27.906629414071972,5.001415889137848,0.7548491381622455,6.625715836828386,3.4556938841153455e-11,2.0390503139420937e-09
ENSG00000260677,0.855801087372953,1.0879481758953162,1.0162887586394744,1.0705108825091931,0.2843894131942257,0.4242602225051447
ENSG00000260679,1.1668419523283633,0.897790481265684,1.1943751788632162,0.7516821323431923,0.45224223800055574,0.5884438476907815
ENSG00000260693,1.4452742306760986,-2.299754139180029,0.6931867894244165,-3.3176543094388977,0.000907767575729114,0.004573093258861763
ENSG00000260694,0.12819309751953323,-1.7390166429920477,3.29417781580356,-0.5279061241470487,0.5975644939149767,
ENSG00000260695,0.18547611220748836,-0.891066156803531,2.589251830503306,-0.3441403985143936,0.7307407026659882,
ENSG00000260698,2.3280082395693684,-0.37565824193077896,0.6047570980235257,-0.6211721088657076,0.5344863885613312,0.6614884558589742
ENSG00000260701,0.12452533762981761,-1.1092774679766992,3.3165119302623585,-0.3344711224629751,0.7380240783087468,
ENSG00000260706,0.45213155042002007,0.749673566261706,1.6436072000946547,0.45611479812118894,0.6483074294191231,
ENSG00000260715,0.06943026972734306,-0.6247785646695446,3.3689441839347105,-0.18545233478455656,0.8528742630331373,
ENSG00000260719,0.18023455228292506,-1.9523112012079116,3.2782656412779234,-0.595531727699427,0.5514880974556925,
ENSG00000260729,0.15494928443259132,-0.004914229387213218,2.751565083714033,-0.0017859760673296684,0.9985749980274716,
ENSG00000260740,1.7710997737074459,-0.350169506137418,0.7140133741245402,-0.49042429571682006,0.6238336879058121,0.7338815648878199
ENSG00000260743,0.45120029690509683,-3.2302118878081463,1.7243047782953362,-1.8733416090173827,0.061021227585613846,
ENSG00000260744,0.2520052227041687,-0.0713266805854503,1.6718587909771883,-0.042663101076712596,0.9659700938479254,
ENSG00000260750,0.31576511071170743,0.07436587863820587,1.678860230563872,0.04429545550270668,0.9646688941044473,
ENSG00000260755,7.5782263257124916,-1.7370867251613054,0.5128545245132756,-3.3870944724722607,0.0007063705944094297,0.0036980578177905434
ENSG00000260756,0.15287334552935114,-0.21134914744056507,2.7399583975112,-0.07713589652767752,0.9385154367577423,
ENSG00000260759,0.16480998334651234,-0.01655063547578675,2.7182508132001004,-0.006088708001268754,0.9951419439071743,
ENSG00000260761,0.09727920642567743,-0.2125820866204977,3.3460671672377593,-0.06353192449390913,0.9493429385136631,
ENSG00000260773,0.23509459921424378,-0.09683744895572402,2.193509883381855,-0.044147259006840855,0.9647870222424043,
ENSG00000260777,0.19175108774951435,-1.3819117220084651,2.1992917008923034,-0.6283439897707938,0.5297786202302184,
ENSG00000260793,39.25396263065567,0.7840630307808364,0.30510899588698354,2.5697801157959423,0.010176308352396125,0.032657143390501985
ENSG00000260796,1.4448943115233432,-0.7847957263985664,0.932396610043034,-0.8416973184430012,0.39995739963131816,0.540530848220497
ENSG00000260798,1.0189191623201141,-0.2573619613915056,0.8787186738061359,-0.2928832276623327,0.7696114093715201,0.8441283252594525
ENSG00000260805,134.60617223039188,0.7429451727433143,0.27495792906235583,2.702032180984411,0.00689170916882442,0.023936082576599935
ENSG00000260808,0.06588968747490777,-0.6247785646695446,3.3689441839347105,-0.18545233478455656,0.8528742630331373,
ENSG00000260810,5.49954946486113,0.9217744158114499,0.4428002698626451,2.0816934373083846,0.03737048046362986,0.09097714414213971
ENSG00000260814,0.1400380452070842,-0.7972313317536753,2.7553747951699967,-0.28933680207541024,0.7723236520971196,
ENSG00000260823,4.6452124412241895,-1.9060326547236133,0.872741034420689,-2.1839613121764194,0.02896509102621403,0.07453250744728727
ENSG00000260836,1.6640500204942001,-2.212048752359069,2.0992989802954485,-1.053708296494172,0.29201648934782276,0.43282716067375576
ENSG00000260838,0.5493979162329726,-2.715634728289815,2.2615399652787342,-1.2007900678222654,0.22983264557700123,
ENSG00000260855,3.0221722567728806,-1.3650941539423305,0.7029431874887088,-1.9419693913233318,0.05214080587546165,0.11786724663984134
ENSG00000260857,0.5495621683671449,-1.7747947431751196,1.986289541810253,-0.8935226742208074,0.37157733515947644,
ENSG00000260877,1.37312885572768,-1.4112146308118443,0.980338307357785,-1.4395179911059073,0.15000381632380652,0.2645159346715518
ENSG00000260879,30.574369931562764,-0.18590377238801808,0.28862373274432207,-0.6441042481863448,0.5195078357808056,0.6487393962161946
ENSG00000260891,0.8259135100354373,-0.8584919428673042,1.0406604087367919,-0.8249491723331597,0.40940044784873897,0.5482629195015087
ENSG00000260892,0.3243724025257246,-1.552989093722883,1.7681397616428889,-0.8783180647891228,0.37977113505808735,
ENSG00000260895,0.403851067894904,0.2369709004171716,1.3434558694555052,0.17638904693848598,0.8599883090337,
ENSG00000260907,1.3719164118078047,0.059512995485120894,0.7421756464129201,0.08018721144079415,0.9360883611996778,0.9587555691788596
ENSG00000260911,7.990700476528468,-0.04310787470590933,0.36352137117959604,-0.11858415522044256,0.9056048190684358,0.9390610677849307
ENSG00000260914,0.10621159168690288,-0.41867987882623564,3.356723251948518,-0.12472874508888972,0.9007382998110333,
ENSG00000260919,0.31537562571999406,-1.5544744805575759,1.7760759536005655,-0.8752297318176363,0.381448918890126,
ENSG00000260922,0.6270655575422523,-2.6809339027149663,1.6689607331658836,-1.606349298362132,0.10819718426431792,
ENSG00000260923,26.838328089217043,-0.10945278158628162,0.26750620677138287,-0.4091597832712067,0.6824224058247158,0.7794525741091883
ENSG00000260927,0.3859539179284821,-2.6201817608215823,2.0137825349169542,-1.3011244835975475,0.19321584846945172,
ENSG00000260934,2.9084129908063945,-3.32153759668634,0.6369673507275131,-5.214612009379509,1.8420237240278364e-07,3.660058301882287e-06
ENSG00000260947,1.2066199177766483,0.6614200093714178,1.0971449096155188,0.6028556515868122,0.5466047208378233,0.6721359026164364
ENSG00000260951,0.2816569762380942,-1.2490162242026408,2.0650361872593925,-0.6048398724965054,0.5452853976989036,
ENSG00000260953,0.03176953538002783,-0.8308768036940772,3.382950712618001,-0.24560712652271469,0.8059863720281032,
ENSG00000260955,1.7429894827361592,0.9396789208336292,0.6762424148502668,1.3895592766710625,0.16466274910370138,0.2828692553365821
ENSG00000260971,4.965813095568001,-0.34581775209049936,0.7182757064578464,-0.4814554480700572,0.6301928365533038,0.7389612971441902
ENSG00000260973,0.3434574537437367,-2.601712465055842,3.212081612009141,-0.80997707384791,0.417953352391625,
ENSG00000260975,0.32209871081562075,0.14633018691655691,1.8820540223243762,0.07775025859025878,0.9380267144993245,
ENSG00000260977,1.6492819318966476,0.19093894013350493,0.777954228232609,0.24543724194068398,0.8061178957660448,0.8704350106809087
ENSG00000260981,0.7522092990279315,0.09356210871697168,0.940054112033613,0.0995284287566908,0.9207187170723099,0.9488831321366661
ENSG00000260988,0.9270565032673396,0.3355631421309014,1.0231582405529367,0.32796798073928024,0.7429358724720804,0.8241981009662219
ENSG00000260999,0.09359830828706528,-2.0430736146598707,3.303194539805213,-0.6185144683547307,0.53623626349362,
ENSG00000261000,4.129516669976863,0.13287614131990821,0.4906797864493247,0.2708001123939331,0.7865447734276089,0.8566051272326378
ENSG00000261019,2.2066606898928103,-1.5731780849510852,1.1611745830038767,-1.3548161559663017,0.17547613791426642,0.29712152275061166
ENSG00000261025,1.5916439753360527,0.3309735038292725,0.7028054944991262,0.47093186723753483,0.6376893902830274,0.7442581332684249
ENSG00000261037,0.1022828123308975,-1.3153758362990908,3.3307389254310107,-0.394920126058477,0.6929018363193771,
ENSG00000261039,8.004048422281231,1.9897320536412215,0.8498370522998115,2.3413100761571286,0.019216200127190323,0.05408591839725725
ENSG00000261044,0.08712128397898217,-0.4186798788262365,3.356723251948518,-0.12472874508888995,0.9007382998110331,
ENSG00000261055,0.847383288469119,-0.5496921773069712,1.4806376065138114,-0.37125369157766536,0.7104485858830656,0.7999315803369246
ENSG00000261063,0.16622245439376446,-1.518638227716822,2.6274270818451,-0.5779944334936079,0.5632678774166422,
ENSG00000261068,120.99530550331811,-0.057245723734610676,0.30799399696236646,-0.1858663620044695,0.8525495617392789,0.903565477758807
ENSG00000261069,0.2447590243441911,-1.9542873763689443,2.4329841593679338,-0.8032470613687225,0.42183194932108703,
ENSG00000261071,52.563086872980314,0.7770262327530081,0.22486814980920233,3.455474834529944,0.0005493244685432504,0.0030009132092286006
ENSG00000261076,1.1696440231558283,0.7558275427646859,1.2118649421481242,0.6236895849342116,0.5328314642978842,0.6598608579199216
ENSG00000261078,1.1517867221172768,2.6320620896964058,1.2695485686606618,2.0732267789275345,0.03815117931862568,0.09239333222742002
ENSG00000261079,21.983063065206377,-0.5980389034691506,0.32842160219152966,-1.8209487423436443,0.0686146488839917,0.1455565498224315
ENSG00000261093,1.524662556240016,-1.2854581322287923,0.8683869499766345,-1.480282646190595,0.1387978324815559,0.2497659394950323
ENSG00000261098,27.92445106119384,-0.2523032718101461,0.2782114535319965,-0.9068759341395313,0.3644724088598569,0.5068774434042934
ENSG00000261104,2.0836304471957146,0.8349640349980283,0.7464397353413921,1.118595374100963,0.26331279784454564,0.40033891109399206
ENSG00000261113,1.5352320689602517,-3.483816837277323,1.156967015255554,-3.011163491560568,0.0026024868574316363,0.01086998812568239
ENSG00000261117,1.6527092692733556,-2.4949818669597423,1.02027605757056,-2.445398819708356,0.014469204122305653,0.04331635599894166
ENSG00000261120,0.19611293097931942,-0.8903305859603478,2.5599192572678904,-0.3477963546829073,0.7279931275054481,
ENSG00000261135,21.690731786070515,0.22644243228207442,0.3192345349813168,0.7093293721975504,0.4781201052667823,0.6120120721818463
ENSG00000261140,44.31844663473143,0.4981915454181042,0.3871837518605436,1.2867057127891657,0.19819688113992184,0.3252274242259146
ENSG00000261141,1.717956269377499,-0.9151444810822772,0.9313081619907971,-0.9826441111887521,0.3257826262572113,0.46803315152367725
ENSG00000261147,0.16775438403316442,-1.5967618126748264,2.6425878850226465,-0.604241706292823,0.5456829563617878,
ENSG00000261158,1.4353868230060347,0.547790014363616,1.2222426836461942,0.4481843268060717,0.654020173126773,0.7568026941683312
ENSG00000261159,7.335587921131102,-0.9820156994138439,0.5279404405595376,-1.8600880401831972,0.06287307098693111,0.13596930204321642
ENSG00000261172,0.6151567877714709,-0.1693055642365637,1.0006433560145476,-0.16919671051521207,0.8656419171180627,
ENSG00000261177,4.730071567870168,3.367172465760976,0.765463204887887,4.398869134740639,1.088164153541693e-05,0.00011466791474913944
ENSG00000261187,9.112874651665454,-0.426090880112642,0.42014933093658724,-1.0141415176428106,0.31051522963054545,0.4517508040395349
ENSG00000261193,0.48292014745571643,-3.055346578140129,1.9531098559591697,-1.5643495775815706,0.11773549511643379,
ENSG00000261200,2.2557254090314696,0.33969690244856676,0.8800782187900564,0.3859848990645249,0.699507852649307,0.7921475841686565
ENSG00000261204,1.0636604900092352,-0.489623334998237,0.8060335111842089,-0.6074478643932457,0.54355373194214,0.6694520967701153
ENSG00000261207,0.4903108808721149,-2.9627958391651292,1.5140160832239327,-1.956911734290284,0.05035784670909079,
ENSG00000261211,7.899263392435756,0.9775241987748503,0.5295377846181127,1.8459951814011015,0.06489290509105541,0.139349799210309
ENSG00000261216,6.753716160293643,-1.2357702292115456,0.8334925634515875,-1.4826409777359986,0.13816982376277706,0.24895043741652617
ENSG00000261218,0.5599758571830011,-1.1338310175355681,1.1924832239330287,-0.9508150679017398,0.34169826219873956,
ENSG00000261219,0.6716788047367884,-1.7535360463081344,1.417460198318555,-1.2370972027209266,0.2160509981520664,
ENSG00000261222,2.003933217075137,-0.9771246181833444,0.6040708313757184,-1.617566297578098,0.105756097169998,0.20347236854180842
ENSG00000261229,0.34123699147869185,-0.3639691823643091,1.4603248705915368,-0.24923850144172052,0.8031762990630252,
ENSG00000261242,9.276089565688775,-0.7849805036388735,0.39238575978187895,-2.0005325985204756,0.04544278350071733,0.1060712332614274
ENSG00000261244,0.2211924375176144,-0.11586855179602218,2.2239114266721414,-0.052101243964292124,0.9584480217740595,
ENSG00000261248,4.59956039408386,0.910546717760032,1.1842001725808375,0.7689128399429236,0.44194505449884725,0.579144616327471
ENSG00000261257,0.054489321867203386,-0.6247785646695446,3.3689441839347105,-0.18545233478455656,0.8528742630331373,
ENSG00000261273,0.17172872687186835,-1.9523112012079122,3.2782656412779234,-0.5955317276994272,0.5514880974556924,
ENSG00000261276,0.18022828325699178,-0.48929828630272443,2.249141420496539,-0.21754891970941645,0.8277805873213523,
ENSG00000261292,0.1781640384388962,-1.9462484864426204,3.1228144567861604,-0.6232353901824826,0.5331298485164333,
ENSG00000261294,0.38283570529206623,-3.023029563031839,1.6635389384990122,-1.8172280149687845,0.06918220701275007,
ENSG00000261298,0.22256608561406074,0.4468090961033179,3.1445233984796093,0.14209119776922383,0.8870079707948075,
ENSG00000261312,1.9915412475845786,-0.8782559472965807,0.7080597931509255,-1.2403697481370437,0.21483866506877258,0.3449915570518207
ENSG00000261320,0.22367201323259947,-1.614999035395657,2.506071700581753,-0.6444344888539124,0.5192937260125255,
ENSG00000261334,3.8166904046953594,-0.8585201289441617,0.6612544676107798,-1.2983203456396066,0.19417727787676786,0.3200406785431227
ENSG00000261350,3.0024909175880925,-1.2569591877042339,1.0862213804607554,-1.157185091653282,0.24719674735073094,0.3823958953803312
ENSG00000261351,22.108076586944346,0.8709862930416034,0.27964108329649,3.1146578420243722,0.0018415839598680472,0.008186520995375961
ENSG00000261357,1.4029919710718344,0.4378909000562626,0.7636933719556056,0.5733857541999431,0.5663835337852474,0.6876962415673536
ENSG00000261367,0.11468096618258629,-0.212581639800012,3.346067222203806,-0.06353178991425051,0.9493430456762068,
ENSG00000261382,0.1300010534394522,-1.217909783135734,3.3063882313227566,-0.3683505075411232,0.7126118962506953,
ENSG00000261385,0.29481855078112096,-0.04254730659347821,1.64826608562897,-0.0258133725885905,0.979406195620353,
ENSG00000261386,11.01975623099336,0.9052295112626799,0.3723877199901269,2.430879061443488,0.015062241230270937,0.04472191724751004
ENSG00000261393,1.9190052736457623,0.6720083262385775,0.6611931156877892,1.0163571130645215,0.30945936049992806,0.4509821049007502
ENSG00000261402,0.095089261216756,-1.3153758362990902,3.3307389254310116,-0.39492012605847665,0.6929018363193774,
ENSG00000261407,2.3298655814726,-0.7997382947084934,0.5083567239946417,-1.5731832726125659,0.11567638740354502,0.21794545602361487
ENSG00000261411,0.17271571205100217,-1.518116172857757,2.610740329130867,-0.5814887662010982,0.560911087288636,
ENSG00000261428,6.7397439429407795,-0.47982219966374584,0.32560506818200197,-1.473632466296691,0.1405805749992671,0.25218787956532673
ENSG00000261433,0.3868388305357431,-0.023813597944647154,1.4907854594948642,-0.01597385981529235,0.9872552458800797,
ENSG00000261447,1.5598333971789502,-1.52188601338146,0.7708744955697071,-1.9742331885772473,0.04835523384770696,0.11131240381366748
ENSG00000261449,4.124278156506785,-2.558925820419532,0.6980995050010471,-3.6655602848704127,0.0002467976636399014,0.0015538925780460477
ENSG00000261467,0.19012733091512593,-0.8928738582081632,2.2149328804007715,-0.40311553731894845,0.6868632310196328,
ENSG00000261472,0.1788206422706157,-1.109277467976697,3.3165119302623585,-0.33447112246297445,0.7380240783087474,
ENSG00000261474,25.62890612510462,0.45906821525687114,0.31478583978641,1.4583509079327084,0.14474384482300756,0.25770764489905273
ENSG00000261478,0.41772747347977623,0.6662704521594529,1.8867607020100414,0.3531292820810018,0.7239915212987995,
ENSG00000261505,12.069262617401476,0.5779876275698956,0.5809289195958586,0.9949369158140566,0.3197669470102589,0.4621259802529858
ENSG00000261512,7.537213490193431,2.1920335897044456,0.6039340498175249,3.629590996511549,0.00028387064970833653,0.001744885490005775
ENSG00000261513,3.1682819716608224,-2.7295390568899704,0.8190050052856492,-3.3327501532642927,0.0008599212685932383,0.004371232341064153
ENSG00000261519,2.107420338463071,-0.9304612219614821,0.5708936860937449,-1.6298327422887164,0.10313685165986537,0.19949317680473824
ENSG00000261526,99.15580985026546,0.19778859260285359,0.20970716083808896,0.943165659257399,0.34559617552275224,0.48737369556348203
ENSG00000261532,0.2751810656180073,-0.2598266987151967,1.6459280762131627,-0.1578602992865812,0.874566882312883,
ENSG00000261535,0.1539785385683583,-1.1083642278701886,3.24004508981309,-0.3420829640164444,0.7322884576694539,
ENSG00000261541,0.44577708270742744,0.8571827272147727,1.5296121928911028,0.5603921903856044,0.5752119573201884,
ENSG00000261542,10.010926798260872,-0.675957101416766,0.2848940777982348,-2.3726611189702806,0.017660458805398054,0.050686591794935607
ENSG00000261546,0.35858224006564815,-1.1910936986859728,1.404265515686953,-0.8481969295552353,0.39632830694315635,
ENSG00000261582,1.0534886383496362,-0.0365192773859684,0.7600922416704194,-0.048045849416528286,0.9616797022259516,0.9753788432833014
ENSG00000261584,8.999858490540122,-1.21396224206836,0.4842172466785132,-2.5070611391798425,0.012173965231746511,0.03767544151696689
ENSG00000261586,0.4745166690575099,-0.5229407189583614,1.3085648323179455,-0.3996292014298158,0.6894296451106433,
ENSG00000261592,0.8505869267598963,-1.6804318429493577,1.191504729503194,-1.4103442490320834,0.1584380587502764,0.2752754949492357
ENSG00000261604,3.4534771508142073,-2.3489170465951292,0.6493790283760302,-3.6171741678651226,0.0002978369020752733,0.001814545415952036
ENSG00000261610,3.2895444121119257,-0.5153045377710819,0.8447694883758845,-0.6099942586252529,0.5418656108278728,0.6682337001169131
ENSG00000261611,1.071513421986534,-2.4448899206246053,1.0948172474787372,-2.233148889693655,0.025539127486721123,0.06743087306753562
ENSG00000261613,44.6987459809475,-0.39397157908825103,0.342531643479803,-1.1501757183244914,0.25007150503447906,0.38550445497692887
ENSG00000261630,1.1843040715145077,-1.6173701287677353,0.9578774564268006,-1.6884937816587315,0.09131648164401238,0.18196847167796476
ENSG00000261641,1.2398980149986891,-0.203399204506088,0.7934886223271403,-0.25633537618921315,0.7976918832849134,0.8642943404162398
ENSG00000261646,0.10536942548741977,-1.8843185457034768,3.315442732098977,-0.568345979093577,0.5698000639844524,
ENSG00000261653,2.007461960870125,0.04819878996811989,1.3465817474793738,0.03579343776071655,0.9714470656241853,0.9817877329729723
ENSG00000261668,2.137509917278612,-0.679084149983222,0.8411030408766208,-0.8073733145411789,0.41945143653305195,0.5580841338199819
ENSG00000261669,0.5991096368441801,-1.2803126897119492,1.148496200664473,-1.11477311720423,0.264947659202311,
ENSG00000261670,1.8529949901293419,-2.506530507255041,0.7605534802130519,-3.2956663436118827,0.0009818855498171686,0.004875191851254003
