smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
CC1=CC2=C(C3=C1O[C@](C=C3)(C)CCC=C(C)C)NC4=C2C=CC(=C4)O,347.4580000000001,6.2458200000000055,2,2,3.0,0.5503500724299449,1,45.25,0.6389256238937377,0.7023852467536926,0.6421929776668549,0.9745813369750976,0.8126412987709045,0.2398342400789261,0.616500997543335,0.5097474694252014,0.5798374772071838,0.750057327747345,0.5355538606643677,0.153485818579793,0.12193708717823029,0.6440851747989654,0.9998824238777161,0.04894014559686184,0.021669032331556082,0.9057220339775085,0.4281403601169586,0.43018820881843567,0.42360345721244813,0.15931482315063478,0.8972075939178467,0.875051987171173,0.7315295696258545,0.31113116145133973,0.859087598323822,0.9328520774841309,0.7878621339797973,0.5905800044536591,0.8301487684249877,-5.377955753684532,58.60286705682163,55.80512245076128,1.4509440996153102,-8.719971957458824,2.906540850930438,4.934699158001355,104.76803152294944,-6.601045547331651,1.063836845188461,52.966265994571536,95.26948429623884,16.38231872818922,60.85692128732067,20.918960837533927,54.47848003101977,54.80806514152772,26.754556029468787,89.64715005816208,46.529662659945714,29.430011632415663,98.33268708801862,94.61031407522296,69.52307095773556,93.05932531989143,86.42884839084917,87.74718883288097,80.61264055835595,81.31058549825514,49.78673904614192,55.79682047305157,61.962000775494374,84.29623885226832,84.3350135711516,47.42148119426134,99.06940674680108,95.61845676618844,96.89802248933695,93.56339666537417,94.1062427297402,66.49864288483909,91.58588600232648,94.06746801085691,96.93679720822024,99.6510275300504,98.75920899573478,99.30205506010081,65.64559906940674,80.26366808840636,27.84024815820085,69.52307095773556,81.00038774718882,39.89918573090345,59.24777045366421,74.13726250484683,99.53470337340055,96.70414889492051,2.2101589763474214,45.63784412563009
C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)O)C,426.72900000000027,8.02480000000001,1,1,3.0,0.38866684088033226,10,20.23,0.013620523549616338,0.31247805878520013,0.4922871500253677,0.009839157102396712,0.01552045177668333,0.10649662278592587,0.03637279635295272,0.15569769935682415,0.007348056754563004,0.7812123775482178,0.03627461516298354,0.04496950319444295,0.013940413668751716,0.06614240482449532,0.9940762877464294,0.15772604048252106,0.13319855332374572,0.0036266216658987103,0.19555496126413346,0.27728198915719987,0.35125217735767367,0.01640819003805518,0.9722947597503662,0.7335320472717285,0.4878042459487915,0.0034297913953196257,0.12254302278161049,0.3555077612400055,0.08004455883055925,0.6592301011085511,0.7313503444194793,-4.983039201903106,61.49641558805013,38.713637525890654,14.666117764934933,-1.3513577583477125,2.726812808198593,4.595692072692759,104.1379513872942,-7.2960285513497665,1.993823905458808,71.07405971306707,98.0612640558356,6.649864288483908,36.68088406359054,20.918960837533927,32.60953858084529,95.52151996898023,9.732454439705311,4.924389298177588,19.038386971694454,18.96083753392788,33.69523070957735,21.675067855758044,37.572702597906165,49.437766576192324,59.75184179914695,21.093447072508724,85.22683210546724,43.19503683598294,18.262892594028692,14.811942613416052,14.889492051182629,46.9174098487786,92.59402869329197,89.10430399379604,21.132221791392013,84.95540907328422,95.1143854207057,90.92671578131058,68.55370298565336,88.67778208607987,85.07173322993408,83.01667312911981,39.55021326095385,87.04924389298178,80.34121752617293,72.74137262504847,72.004652966266,74.05971306708027,50.019387359441644,71.53935633966654,69.60062039550213,60.95385808452889,98.17758821248546,63.35789065529275,98.72043427685149,96.20007754943776,0.6979449398991857,54.168282279953466
COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,330.29200000000003,2.594000000000002,7,3,4.0,0.6768622802504395,0,109.36000000000001,0.41721782088279724,0.1682353213429451,0.48288480639457704,0.9370327830314636,0.40049767792224883,0.09217915460467338,0.3844424247741699,0.13566552549600602,0.21089199632406236,0.5249606251716614,0.7886489033699036,0.023790717031806706,0.0433571819216013,0.9104938626289367,0.9972102999687195,0.04598712492734194,0.048791194707155226,0.850477111339569,0.32403725683689116,0.47360165119171144,0.45779218673706057,0.06545306984335184,0.7570731401443481,0.6196382701396942,0.6189176797866821,0.35598316192626955,0.17642564177513123,0.7873303771018982,0.4473752439022064,0.6343387484550476,0.6044194877147675,-5.17391484334275,92.72556570028301,15.028440858728208,13.716531238202796,-11.602728906826652,2.2418804633308347,2.1400129755439385,88.24876379349489,-4.361367879621556,1.9864704802640045,49.16634354400931,55.09887553315238,77.35556417215975,77.25862737495153,63.80379992245056,71.11283443195036,22.489336952307095,72.70259790616518,77.31678945327646,11.050794881737108,18.611865063978286,96.54905001938735,78.67390461419154,33.38503295851105,86.46762310973246,56.76618844513377,74.21481194261341,53.39278790228771,90.34509499806126,10.39162466072121,33.19115936409461,82.66770065917022,54.672353625436216,83.4044203179527,72.50872431174874,98.60411012020163,91.70221015897634,97.20822024040325,94.06746801085691,87.20434276851492,50.32958511050795,80.69018999612253,89.33695230709577,97.51841799146956,91.04303993796044,94.99806126405583,94.61031407522296,69.52307095773556,68.43737882900349,38.231872818922064,88.13493602171384,46.60721209771229,59.71306708026367,30.78712679333075,32.221791392012406,63.08646762310973,70.18224117875145,24.699495928654517,54.129507561070184
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,316.26499999999993,2.2910000000000013,7,4,4.0,0.5721390849031665,0,120.36000000000001,0.5530866622924805,0.12389006838202477,0.4332024723291397,0.9187195897102356,0.32855678498744967,0.0695727176964283,0.3395608067512512,0.08246771842241288,0.2712535962462425,0.47417730689048765,0.7581493735313416,0.019147945521399378,0.047901634313166144,0.9207403182983398,0.9982933282852173,0.03734773118048906,0.04463446065783501,0.8764751553535461,0.2498602658510208,0.5441086649894714,0.5309656083583831,0.039851652644574645,0.703453779220581,0.479206520318985,0.7042559504508972,0.26701055765151976,0.16307829767465593,0.8127287149429321,0.3829545140266418,0.7581547737121582,0.5121125042438507,-5.226166783482453,85.12966840099111,7.173635701384983,4.993254299287468,-11.908641345734567,2.322667168254623,2.1040426291169485,90.06352852018276,-4.065341479579381,2.811074535419043,45.870492438929816,49.67041488949205,77.35556417215975,86.02171384257464,63.80379992245056,57.19271035284994,22.489336952307095,78.13105854982551,85.92477704536643,7.9488173710740595,15.626211709965101,95.88987979837145,74.6025591314463,25.43621558743699,84.21868941450174,44.086855370298565,77.31678945327646,49.05001938735944,89.49205118262893,8.33656455990694,35.129895308259016,84.21868941450174,60.139588987979835,80.1473439317565,70.0271423032183,98.83675843350136,88.56145792943,97.47964327258627,95.1143854207057,80.7677394338891,46.60721209771229,74.75765800697945,92.74912756882512,95.96742923613803,89.99612252811167,95.69600620395502,93.136874757658,80.1473439317565,64.44358278402481,35.40131834044203,85.11050794881737,37.26250484683986,46.529662659945714,28.46064366033346,37.22373012795657,62.27219852656068,73.47809228383095,30.360604885614578,59.519193485847225
C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)C4=NC(=NC=C4)N,261.288,2.7553,4,2,4.0,0.5517739573935416,0,80.48,0.8139763832092285,0.7993245005607605,0.8983768224716187,0.9434086799621582,0.20952487364411354,0.21647415161132813,0.04346409328281879,0.29090103805065154,0.2829074665904045,0.4884298086166382,0.6126976430416107,0.13983292393386365,0.147062224149704,0.9658316254615784,0.999920928478241,0.1103141725063324,0.07192301005125046,0.9634735941886902,0.2611278831958771,0.2134499132633209,0.4162236452102661,0.018863990204408765,0.8513488173484802,0.07984447553753853,0.453878191113472,0.31549273133277894,0.06711155138909816,0.4975171983242035,0.5931968450546264,0.39215757250785827,0.6013049781322479,-5.035795316100903,28.560103187871,29.22627517120455,-9.893679416593804,-13.892738763729431,2.5896604858657644,2.3680576586049815,94.72154532280999,-3.6780100607834,1.0874885935753213,30.011632415664984,58.317177200465295,46.47150058162078,60.85692128732067,63.80379992245056,54.788677782086076,22.489336952307095,54.28460643660333,94.99806126405583,55.60294687863513,72.89647150058161,96.82047305157037,64.4823575029081,65.41295075610702,52.03567274137262,73.98216362931369,77.82086079875921,50.21326095385808,84.06359053896858,47.18883288096161,59.480418766963936,93.4470725087243,86.6227219852656,91.15936409461031,81.77588212485459,99.45715393563397,89.18185343156262,93.91236913532377,93.36952307095774,70.29856533540132,59.71306708026367,48.42962388522683,81.00038774718882,96.93679720822024,79.29430011632415,85.49825513765025,97.51841799146956,46.60721209771229,68.35982939123691,46.76231097324544,42.419542458317174,61.302830554478476,19.387359441644048,14.6568437378829,54.47848003101977,67.62310973245444,82.27995347033733,37.88290034897247,45.948041876696394
CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,353.3740000000001,2.5573000000000015,6,0,4.0,0.7255405701177436,0,57.230000000000004,0.2136510580778122,0.9765538692474365,0.8333822727203369,0.9113244652748108,0.7842934608459473,0.20653435438871384,0.17810070216655732,0.7679918289184571,0.9640305519104004,0.7425204634666442,0.9264911055564881,0.03565566949546337,0.36845274865627287,0.8005385637283325,0.9993477582931518,0.0686878114938736,0.09351210445165634,0.5803971707820892,0.03403874859213829,0.017752221040427684,0.07179012298583984,0.014221962937153877,0.9602359414100647,0.6496703147888183,0.17794823050498962,0.037134470976889135,0.030810093972831964,0.08038337975740432,0.08434192761778832,0.3632159262895584,0.5805914044380188,-4.385034923418903,64.83824516201965,17.460806871908147,42.367959062968204,-6.779552419323681,2.6908937319581545,2.7117740649844913,75.63923172626232,-3.6738514266530276,5.8301145238807806,54.245831717720044,54.129507561070184,69.5036835982939,11.768127181077936,63.80379992245056,78.24738270647538,22.489336952307095,35.323768902675454,54.245831717720044,84.14113997673516,57.19271035284994,95.73478092283831,93.98991857309034,63.784412563008914,74.2535866614967,95.96742923613803,99.18573090345095,79.25552539744086,95.96742923613803,15.005816207832492,80.57386583947266,71.69445521519968,70.18224117875145,87.86351298953082,85.69212873206669,94.33889104303994,55.06010081426909,49.63164017060876,40.597130670802635,66.49864288483909,83.714618069019,82.04730515703761,58.08452888716557,76.77394338891042,66.03334625823963,60.759984490112444,73.47809228383095,43.27258627374951,67.58433501357115,87.70841411399768,73.47809228383095,49.59286545172547,83.79216750678557,77.39433889104303,60.99263280341217,74.29236138037999,50.25203567274137,37.96044978673905,79.33307483520744
CC1=COC2=C1C[C@H]3C(=C)CCC[C@@]3(C2)C,216.32399999999993,4.049220000000003,1,0,4.0,0.5962429698413065,2,13.14,0.03280060815159232,0.9915707349777222,0.94403076171875,0.46918749809265137,0.7410316109657288,0.3964392840862274,0.06613321350887418,0.44734225869178773,0.10998522387817503,0.556217509508133,0.04115200228989124,0.049023779854178426,0.006557489698752761,0.14588523134589196,0.9999970197677612,0.0006361992927850224,0.03893713727593422,0.022445558477193116,0.028547843918204308,0.010008938889950515,0.07874756380915642,0.0012535591202322393,0.9939168930053711,0.12339195981621742,0.09886476472020149,0.0004564534858218394,0.06601737886667251,0.10164219848811626,0.0010045477029052563,0.50254727602005,0.19928590580821037,-4.634357462109582,67.92204536059094,33.72672918049409,47.96733168805112,-3.3192933690281583,2.29931416770553,4.070417986563827,97.83922543674788,-4.393817125614241,6.2217701299637795,20.434276851492825,78.13105854982551,6.649864288483908,11.768127181077936,63.80379992245056,59.82939123691353,68.86390073671966,7.638619620007755,13.260953858084529,92.67157813105855,87.59208995734781,82.24117875145404,92.59402869329197,87.16556804963164,58.317177200465295,83.09422256688639,63.784412563008914,56.57231485071733,44.668476153547886,20.12407910042652,9.499806126405584,27.025979061651803,98.75920899573478,7.367196587824738,66.61496704148895,49.16634354400931,52.1132221791392,36.09926328034122,44.668476153547886,28.266770065917022,98.95308259015121,53.97440868553703,43.69910818146568,15.70376114773168,79.1004265219077,63.55176424970919,12.679333074835206,58.16207832493214,42.57464133385033,71.77200465296626,75.72702597906165,64.94765412950755,86.70027142303218,95.23070957735555,35.67274137262505,95.81233036060489,87.59208995734781,24.27297402093835,81.0779371849554
